  3.6989700e+000	  3.6009672e-002	  6.5311018e+000	  6.1379294e+000	  2.1004546e-001	
  3.6989700e+000	  3.7427020e-002	  6.7881672e+000	  6.3457702e+000	  2.1715796e-001	
  3.6989700e+000	  3.8863932e-002	  7.0487811e+000	  6.5526305e+000	  2.2423691e-001	
  3.6989700e+000	  4.0320680e-002	  7.3129925e+000	  6.7583280e+000	  2.3127606e-001	
  3.6989700e+000	  4.1797537e-002	  7.5808512e+000	  6.9626853e+000	  2.3826935e-001	
  3.6989700e+000	  4.3294780e-002	  7.8524073e+000	  7.1655303e+000	  2.4521089e-001	
  3.6989700e+000	  4.4812691e-002	  8.1277120e+000	  7.3666973e+000	  2.5209501e-001	
  3.6989700e+000	  4.6351555e-002	  8.4068171e+000	  7.5660279e+000	  2.5891628e-001	
  3.6989700e+000	  4.7911662e-002	  8.6897749e+000	  7.7633713e+000	  2.6566955e-001	
  3.6989700e+000	  4.9493305e-002	  8.9766386e+000	  7.9585850e+000	  2.7234993e-001	
  3.6989700e+000	  5.1096781e-002	  9.2674623e+000	  8.1515354e+000	  2.7895287e-001	
  3.6989700e+000	  5.2722391e-002	  9.5623005e+000	  8.3420981e+000	  2.8547410e-001	
  3.6989700e+000	  5.4370442e-002	  9.8612086e+000	  8.5301580e+000	  2.9190967e-001	
  3.6989700e+000	  5.6041242e-002	  1.0164243e+001	  8.7156097e+000	  2.9825600e-001	
  3.6989700e+000	  5.7735105e-002	  1.0471460e+001	  8.8983576e+000	  3.0450980e-001	
  3.6989700e+000	  5.9452351e-002	  1.0782918e+001	  9.0783158e+000	  3.1066813e-001	
  3.6989700e+000	  6.1193302e-002	  1.1098676e+001	  9.2554081e+000	  3.1672839e-001	
  3.6989700e+000	  6.2958285e-002	  1.1418792e+001	  9.4295678e+000	  3.2268829e-001	
  3.6989700e+000	  6.4747632e-002	  1.1743327e+001	  9.6007379e+000	  3.2854588e-001	
  3.6989700e+000	  6.6561679e-002	  1.2072343e+001	  9.7688701e+000	  3.3429952e-001	
  3.6989700e+000	  6.8400767e-002	  1.2405900e+001	  9.9339255e+000	  3.3994786e-001	
  3.6989700e+000	  7.0265242e-002	  1.2744061e+001	  1.0095873e+001	  3.4548986e-001	
  3.6989700e+000	  7.2155455e-002	  1.3086890e+001	  1.0254692e+001	  3.5092477e-001	
  3.6989700e+000	  7.4071759e-002	  1.3434452e+001	  1.0410366e+001	  3.5625208e-001	
  3.6989700e+000	  7.6014517e-002	  1.3786811e+001	  1.0562889e+001	  3.6147156e-001	
  3.6989700e+000	  7.7984093e-002	  1.4144035e+001	  1.0712262e+001	  3.6658323e-001	
  3.6989700e+000	  7.9980856e-002	  1.4506189e+001	  1.0858491e+001	  3.7158732e-001	
  3.6989700e+000	  8.2005183e-002	  1.4873343e+001	  1.1001590e+001	  3.7648429e-001	
  3.6989700e+000	  8.4057454e-002	  1.5245565e+001	  1.1141577e+001	  3.8127479e-001	
  3.6989700e+000	  8.6138054e-002	  1.5622925e+001	  1.1278479e+001	  3.8595968e-001	
  3.6989700e+000	  8.8247375e-002	  1.6005494e+001	  1.1412323e+001	  3.9053996e-001	
  3.6989700e+000	  9.0385814e-002	  1.6393344e+001	  1.1543146e+001	  3.9501682e-001	
  3.6989700e+000	  9.2553771e-002	  1.6786548e+001	  1.1670984e+001	  3.9939157e-001	
  3.6989700e+000	  9.4751655e-002	  1.7185180e+001	  1.1795881e+001	  4.0366565e-001	
  3.6989700e+000	  9.6979878e-002	  1.7589315e+001	  1.1917882e+001	  4.0784064e-001	
  3.6989700e+000	  9.9238860e-002	  1.7999028e+001	  1.2037036e+001	  4.1191819e-001	
  3.6989700e+000	  1.0152903e-001	  1.8414397e+001	  1.2153394e+001	  4.1590006e-001	
  3.6989700e+000	  1.0385080e-001	  1.8835500e+001	  1.2267009e+001	  4.1978809e-001	
  3.6989700e+000	  1.0620463e-001	  1.9262415e+001	  1.2377938e+001	  4.2358416e-001	
  3.6989700e+000	  1.0859095e-001	  1.9695224e+001	  1.2486236e+001	  4.2729023e-001	
  3.6989700e+000	  1.1101021e-001	  2.0134007e+001	  1.2591962e+001	  4.3090827e-001	
  3.6989700e+000	  1.1346287e-001	  2.0578848e+001	  1.2695176e+001	  4.3444032e-001	
  3.6989700e+000	  1.1594939e-001	  2.1029829e+001	  1.2795936e+001	  4.3788842e-001	
  3.6989700e+000	  1.1847022e-001	  2.1487035e+001	  1.2894302e+001	  4.4125462e-001	
  3.6989700e+000	  1.2102586e-001	  2.1950553e+001	  1.2990337e+001	  4.4454099e-001	
  3.6989700e+000	  1.2361677e-001	  2.2420468e+001	  1.3084098e+001	  4.4774960e-001	
  3.6989700e+000	  1.2624345e-001	  2.2896871e+001	  1.3175647e+001	  4.5088250e-001	
  3.6989700e+000	  1.2890639e-001	  2.3379850e+001	  1.3265044e+001	  4.5394174e-001	
  3.6989700e+000	  1.3160608e-001	  2.3869496e+001	  1.3352349e+001	  4.5692937e-001	
  3.6989700e+000	  1.3434305e-001	  2.4365901e+001	  1.3437619e+001	  4.5984741e-001	
  3.6989700e+000	  1.3711779e-001	  2.4869159e+001	  1.3520915e+001	  4.6269788e-001	
  3.6989700e+000	  1.3993084e-001	  2.5379363e+001	  1.3602295e+001	  4.6548277e-001	
  3.6989700e+000	  1.4278272e-001	  2.5896611e+001	  1.3681817e+001	  4.6820408e-001	
  3.6989700e+000	  1.4567396e-001	  2.6420998e+001	  1.3759539e+001	  4.7086380e-001	
  3.6989700e+000	  1.4860512e-001	  2.6952624e+001	  1.3835519e+001	  4.7346390e-001	
  3.6989700e+000	  1.5157674e-001	  2.7491589e+001	  1.3909816e+001	  4.7600639e-001	
  3.6989700e+000	  1.5458938e-001	  2.8037993e+001	  1.3982487e+001	  4.7849326e-001	
  3.6989700e+000	  1.5764360e-001	  2.8591941e+001	  1.4053591e+001	  4.8092650e-001	
  3.6989700e+000	  1.6073999e-001	  2.9153534e+001	  1.4123186e+001	  4.8330813e-001	
  3.6989700e+000	  1.6387912e-001	  2.9722881e+001	  1.4191333e+001	  4.8564018e-001	
  3.6989700e+000	  1.6706158e-001	  3.0300086e+001	  1.4258090e+001	  4.8792467e-001	
  3.6989700e+000	  1.7028797e-001	  3.0885259e+001	  1.4323517e+001	  4.9016362e-001	
  3.6989700e+000	  1.7355890e-001	  3.1478510e+001	  1.4387672e+001	  4.9235906e-001	
  3.6989700e+000	  1.7687498e-001	  3.2079950e+001	  1.4450613e+001	  4.9451297e-001	
  3.6989700e+000	  1.8023684e-001	  3.2689693e+001	  1.4512398e+001	  4.9662732e-001	
  3.6989700e+000	  1.8364510e-001	  3.3307852e+001	  1.4573083e+001	  4.9870402e-001	
  3.6989700e+000	  1.8710041e-001	  3.3934545e+001	  1.4632723e+001	  5.0074495e-001	
  3.6989700e+000	  1.9060342e-001	  3.4569888e+001	  1.4691370e+001	  5.0275190e-001	
  3.6989700e+000	  1.9415478e-001	  3.5214002e+001	  1.4749076e+001	  5.0472664e-001	
  3.6989700e+000	  1.9775517e-001	  3.5867007e+001	  1.4805890e+001	  5.0667087e-001	
  3.6989700e+000	  2.0140526e-001	  3.6529026e+001	  1.4861860e+001	  5.0858620e-001	
  3.6989700e+000	  2.0510573e-001	  3.7200183e+001	  1.4917033e+001	  5.1047427e-001	
  3.6989700e+000	  2.0885729e-001	  3.7880606e+001	  1.4971453e+001	  5.1233659e-001	
  3.6989700e+000	  2.1266063e-001	  3.8570421e+001	  1.5025166e+001	  5.1417467e-001	
  3.6989700e+000	  2.1651647e-001	  3.9269758e+001	  1.5078212e+001	  5.1598996e-001	
  3.6989700e+000	  2.2042554e-001	  3.9978749e+001	  1.5130632e+001	  5.1778382e-001	
  3.6989700e+000	  2.2438857e-001	  4.0697526e+001	  1.5182464e+001	  5.1955758e-001	
  3.6989700e+000	  2.2840630e-001	  4.1426226e+001	  1.5233745e+001	  5.2131246e-001	
  3.6989700e+000	  2.3247950e-001	  4.2164985e+001	  1.5284508e+001	  5.2304961e-001	
  3.6989700e+000	  2.3660892e-001	  4.2913941e+001	  1.5334785e+001	  5.2477012e-001	
  3.6989700e+000	  2.4079535e-001	  4.3673237e+001	  1.5384605e+001	  5.2647500e-001	
  3.6989700e+000	  2.4503956e-001	  4.4443013e+001	  1.5433995e+001	  5.2816520e-001	
  3.6989700e+000	  2.4934237e-001	  4.5223416e+001	  1.5482984e+001	  5.2984163e-001	
  3.6989700e+000	  2.5370457e-001	  4.6014591e+001	  1.5531596e+001	  5.3150516e-001	
  3.6989700e+000	  2.5812698e-001	  4.6816688e+001	  1.5579855e+001	  5.3315663e-001	
  3.6989700e+000	  2.6261044e-001	  4.7629857e+001	  1.5627785e+001	  5.3479684e-001	
  3.6989700e+000	  2.6715579e-001	  4.8454250e+001	  1.5675408e+001	  5.3642656e-001	
  3.6989700e+000	  2.7176389e-001	  4.9290024e+001	  1.5722748e+001	  5.3804655e-001	
  3.6989700e+000	  2.7643559e-001	  5.0137335e+001	  1.5769823e+001	  5.3965752e-001	
  3.6989700e+000	  2.8117179e-001	  5.0996342e+001	  1.5816655e+001	  5.4126016e-001	
  3.6989700e+000	  2.8597336e-001	  5.1867207e+001	  1.5863265e+001	  5.4285518e-001	
  3.6989700e+000	  2.9084122e-001	  5.2750094e+001	  1.5909672e+001	  5.4444328e-001	
  3.6989700e+000	  2.9577626e-001	  5.3645167e+001	  1.5955899e+001	  5.4602522e-001	
  3.6989700e+000	  3.0077944e-001	  5.4552597e+001	  1.6001969e+001	  5.4760177e-001	
  3.6989700e+000	  3.0585168e-001	  5.5472552e+001	  1.6047905e+001	  5.4917373e-001	
  3.6989700e+000	  3.1099393e-001	  5.6405207e+001	  1.6093730e+001	  5.5074192e-001	
  3.6989700e+000	  3.1620717e-001	  5.7350736e+001	  1.6139470e+001	  5.5230716e-001	
  3.6989700e+000	  3.2149237e-001	  5.8309317e+001	  1.6185146e+001	  5.5387026e-001	
  3.6989700e+000	  3.2685053e-001	  5.9281131e+001	  1.6230783e+001	  5.5543198e-001	
  3.6989700e+000	  3.3228265e-001	  6.0266359e+001	  1.6276402e+001	  5.5699310e-001	
  3.6989700e+000	  3.3778976e-001	  6.1265188e+001	  1.6322024e+001	  5.5855433e-001	
  3.6989700e+000	  3.4337289e-001	  6.2277804e+001	  1.6367670e+001	  5.6011637e-001	
  3.6989700e+000	  3.4903309e-001	  6.3304399e+001	  1.6413357e+001	  5.6167983e-001	
  3.6989700e+000	  3.5477142e-001	  6.4345164e+001	  1.6459101e+001	  5.6324522e-001	
  3.6989700e+000	  3.6058897e-001	  6.5400297e+001	  1.6504913e+001	  5.6481297e-001	
  3.6989700e+000	  3.6648682e-001	  6.6469994e+001	  1.6550803e+001	  5.6638336e-001	
  3.6989700e+000	  3.7246608e-001	  6.7554458e+001	  1.6596777e+001	  5.6795662e-001	
  3.6989700e+000	  3.7852788e-001	  6.8653892e+001	  1.6642837e+001	  5.6953285e-001	
  3.6989700e+000	  3.8467336e-001	  6.9768502e+001	  1.6688986e+001	  5.7111209e-001	
  3.6989700e+000	  3.9090368e-001	  7.0898499e+001	  1.6735223e+001	  5.7269436e-001	
  3.6989700e+000	  3.9721999e-001	  7.2044093e+001	  1.6781549e+001	  5.7427968e-001	
  3.6989700e+000	  4.0362350e-001	  7.3205502e+001	  1.6827965e+001	  5.7586810e-001	
  3.6989700e+000	  4.1011540e-001	  7.4382943e+001	  1.6874476e+001	  5.7745974e-001	
  3.6989700e+000	  4.1669691e-001	  7.5576637e+001	  1.6921088e+001	  5.7905485e-001	
  3.6989700e+000	  4.2336928e-001	  7.6786809e+001	  1.6967810e+001	  5.8065373e-001	
  3.6989700e+000	  4.3013375e-001	  7.8013687e+001	  1.7014653e+001	  5.8225671e-001	
  3.6989700e+000	  4.3699160e-001	  7.9257500e+001	  1.7061625e+001	  5.8386415e-001	
  3.6989700e+000	  4.4394411e-001	  8.0518483e+001	  1.7108736e+001	  5.8547634e-001	
  3.6989700e+000	  4.5099260e-001	  8.1796872e+001	  1.7155992e+001	  5.8709347e-001	
  3.6989700e+000	  4.5813838e-001	  8.3092909e+001	  1.7203395e+001	  5.8871565e-001	
  3.6989700e+000	  4.6538281e-001	  8.4406836e+001	  1.7250946e+001	  5.9034288e-001	
  3.6989700e+000	  4.7272723e-001	  8.5738900e+001	  1.7298642e+001	  5.9197508e-001	
  3.6989700e+000	  4.8017304e-001	  8.7089352e+001	  1.7346480e+001	  5.9361215e-001	
  3.6989700e+000	  4.8772164e-001	  8.8458446e+001	  1.7394456e+001	  5.9525392e-001	
  3.6989700e+000	  4.9537443e-001	  8.9846439e+001	  1.7442564e+001	  5.9690022e-001	
  3.6989700e+000	  5.0313286e-001	  9.1253592e+001	  1.7490799e+001	  5.9855088e-001	
  3.6989700e+000	  5.1099839e-001	  9.2680169e+001	  1.7539157e+001	  6.0020573e-001	
  3.6989700e+000	  5.1897250e-001	  9.4126439e+001	  1.7587637e+001	  6.0186476e-001	
  3.6989700e+000	  5.2705668e-001	  9.5592673e+001	  1.7636239e+001	  6.0352797e-001	
  3.6989700e+000	  5.3525246e-001	  9.7079147e+001	  1.7684964e+001	  6.0519538e-001	
  3.6989700e+000	  5.4356137e-001	  9.8586141e+001	  1.7733807e+001	  6.0686683e-001	
  3.6989700e+000	  5.5198497e-001	  1.0011394e+002	  1.7782754e+001	  6.0854184e-001	
  3.6989700e+000	  5.6052486e-001	  1.0166282e+002	  1.7831780e+001	  6.1021953e-001	
  3.6989700e+000	  5.6918263e-001	  1.0323309e+002	  1.7880846e+001	  6.1189863e-001	
  3.6989700e+000	  5.7795991e-001	  1.0482503e+002	  1.7929907e+001	  6.1357754e-001	
  3.6989700e+000	  5.8685836e-001	  1.0643895e+002	  1.7978912e+001	  6.1525454e-001	
  3.6989700e+000	  5.9587948e-001	  1.0807512e+002	  1.8027811e+001	  6.1692791e-001	
  3.6989700e+000	  6.0494544e-001	  1.0971942e+002	  1.8076140e+001	  6.1858174e-001	
  3.6989700e+000	  6.1391258e-001	  1.1134579e+002	  1.8123129e+001	  6.2018978e-001	
  3.6989700e+000	  6.2271729e-001	  1.1294271e+002	  1.8168484e+001	  6.2174186e-001	
  3.6989700e+000	  6.3136253e-001	  1.1451070e+002	  1.8212265e+001	  6.2324006e-001	
  3.6989700e+000	  6.3985116e-001	  1.1605030e+002	  1.8254528e+001	  6.2468638e-001	
  3.6989700e+000	  6.4818604e-001	  1.1756200e+002	  1.8295330e+001	  6.2608266e-001	
  3.6989700e+000	  6.5636995e-001	  1.1904632e+002	  1.8334718e+001	  6.2743055e-001	
  3.6989700e+000	  6.6440561e-001	  1.2050375e+002	  1.8372734e+001	  6.2873146e-001	
  3.6989700e+000	  6.7229573e-001	  1.2193479e+002	  1.8409413e+001	  6.2998666e-001	
  3.6989700e+000	  6.8004292e-001	  1.2333991e+002	  1.8444789e+001	  6.3119728e-001	
  3.6989700e+000	  6.8764979e-001	  1.2471957e+002	  1.8478896e+001	  6.3236443e-001	
  3.6989700e+000	  6.9511887e-001	  1.2607424e+002	  1.8511766e+001	  6.3348926e-001	
  3.6989700e+000	  7.0245266e-001	  1.2740438e+002	  1.8543433e+001	  6.3457296e-001	
  3.6989700e+000	  7.0965361e-001	  1.2871042e+002	  1.8573936e+001	  6.3561679e-001	
  3.6989700e+000	  7.1672413e-001	  1.2999280e+002	  1.8603312e+001	  6.3662206e-001	
  3.6989700e+000	  7.2366657e-001	  1.3125196e+002	  1.8631598e+001	  6.3759002e-001	
  3.6989700e+000	  7.3048327e-001	  1.3248831e+002	  1.8658830e+001	  6.3852193e-001	
  3.6989700e+000	  7.3717649e-001	  1.3370226e+002	  1.8685042e+001	  6.3941894e-001	
  3.6989700e+000	  7.4374847e-001	  1.3489423e+002	  1.8710267e+001	  6.4028215e-001	
  3.6989700e+000	  7.5020141e-001	  1.3606460e+002	  1.8734535e+001	  6.4111262e-001	
  3.6989700e+000	  7.5653746e-001	  1.3721378e+002	  1.8757877e+001	  6.4191140e-001	
  3.6989700e+000	  7.6275875e-001	  1.3834214e+002	  1.8780322e+001	  6.4267951e-001	
  3.6989700e+000	  7.6886735e-001	  1.3945006e+002	  1.8801901e+001	  6.4341797e-001	
  3.6989700e+000	  7.7486531e-001	  1.4053791e+002	  1.8822643e+001	  6.4412777e-001	
  3.6989700e+000	  7.8075461e-001	  1.4160606e+002	  1.8842577e+001	  6.4480993e-001	
  3.6989700e+000	  7.8653725e-001	  1.4265486e+002	  1.8861732e+001	  6.4546541e-001	
  3.6989700e+000	  7.9221513e-001	  1.4368467e+002	  1.8880134e+001	  6.4609514e-001	
  3.6989700e+000	  7.9779018e-001	  1.4469582e+002	  1.8897810e+001	  6.4670006e-001	
  3.6989700e+000	  8.0326424e-001	  1.4568865e+002	  1.8914786e+001	  6.4728100e-001	
  3.6989700e+000	  8.0863914e-001	  1.4666350e+002	  1.8931086e+001	  6.4783879e-001	
  3.6989700e+000	  8.1391669e-001	  1.4762069e+002	  1.8946733e+001	  6.4837424e-001	
  3.6989700e+000	  8.1909864e-001	  1.4856055e+002	  1.8961748e+001	  6.4888806e-001	
  3.6989700e+000	  8.2418673e-001	  1.4948338e+002	  1.8976153e+001	  6.4938100e-001	
  3.6989700e+000	  8.2918266e-001	  1.5038949e+002	  1.8989966e+001	  6.4985371e-001	
  3.6989700e+000	  8.3408810e-001	  1.5127920e+002	  1.9003208e+001	  6.5030686e-001	
  3.6989700e+000	  8.3890467e-001	  1.5215278e+002	  1.9015896e+001	  6.5074106e-001	
  3.6989700e+000	  8.4363401e-001	  1.5301055e+002	  1.9028048e+001	  6.5115692e-001	
  3.6989700e+000	  8.4827768e-001	  1.5385277e+002	  1.9039681e+001	  6.5155501e-001	
  3.6989700e+000	  8.5283724e-001	  1.5467974e+002	  1.9050811e+001	  6.5193588e-001	
  3.6989700e+000	  8.5731421e-001	  1.5549173e+002	  1.9061453e+001	  6.5230005e-001	
  3.6989700e+000	  8.6171008e-001	  1.5628902e+002	  1.9071621e+001	  6.5264802e-001	
  3.6989700e+000	  8.6602633e-001	  1.5707186e+002	  1.9081331e+001	  6.5298030e-001	
  3.6989700e+000	  8.7026440e-001	  1.5784052e+002	  1.9090596e+001	  6.5329735e-001	
  3.6989700e+000	  8.7442570e-001	  1.5859526e+002	  1.9099430e+001	  6.5359967e-001	
  3.6989700e+000	  8.7851163e-001	  1.5933633e+002	  1.9107847e+001	  6.5388769e-001	
  3.6989700e+000	  8.8252354e-001	  1.6006397e+002	  1.9115859e+001	  6.5416189e-001	
  3.6989700e+000	  8.8646279e-001	  1.6077843e+002	  1.9123482e+001	  6.5442273e-001	
  3.6989700e+000	  8.9033068e-001	  1.6147996e+002	  1.9130727e+001	  6.5467067e-001	
  3.6989700e+000	  8.9412852e-001	  1.6216877e+002	  1.9137608e+001	  6.5490616e-001	
  3.6989700e+000	  8.9785756e-001	  1.6284511e+002	  1.9144139e+001	  6.5512966e-001	
  3.6989700e+000	  9.0151905e-001	  1.6350920e+002	  1.9150333e+001	  6.5534162e-001	
  3.6989700e+000	  9.0511423e-001	  1.6416126e+002	  1.9156202e+001	  6.5554247e-001	
  3.6989700e+000	  9.0864428e-001	  1.6480151e+002	  1.9161760e+001	  6.5573266e-001	
  3.6989700e+000	  9.1211039e-001	  1.6543016e+002	  1.9167018e+001	  6.5591260e-001	
  3.6989700e+000	  9.1551372e-001	  1.6604742e+002	  1.9171989e+001	  6.5608271e-001	
  3.6989700e+000	  9.1885540e-001	  1.6665351e+002	  1.9176685e+001	  6.5624339e-001	
  3.6989700e+000	  9.2213655e-001	  1.6724861e+002	  1.9181116e+001	  6.5639502e-001	
  3.6989700e+000	  9.2535827e-001	  1.6783294e+002	  1.9185293e+001	  6.5653798e-001	
  3.6989700e+000	  9.2852163e-001	  1.6840668e+002	  1.9189228e+001	  6.5667262e-001	
  3.6989700e+000	  9.3162769e-001	  1.6897003e+002	  1.9192929e+001	  6.5679928e-001	
  3.6989700e+000	  9.3467750e-001	  1.6952317e+002	  1.9196407e+001	  6.5691829e-001	
  3.6989700e+000	  9.3767206e-001	  1.7006630e+002	  1.9199670e+001	  6.5702997e-001	
  3.6989700e+000	  9.4061237e-001	  1.7059959e+002	  1.9202728e+001	  6.5713461e-001	
  3.6989700e+000	  9.4349943e-001	  1.7112321e+002	  1.9205588e+001	  6.5723249e-001	
  3.6989700e+000	  9.4633420e-001	  1.7163736e+002	  1.9208259e+001	  6.5732389e-001	
  3.6989700e+000	  9.4911761e-001	  1.7214219e+002	  1.9210748e+001	  6.5740907e-001	
  3.6989700e+000	  9.5185061e-001	  1.7263787e+002	  1.9213063e+001	  6.5748827e-001	
  3.6989700e+000	  9.5453411e-001	  1.7312458e+002	  1.9215210e+001	  6.5756175e-001	
  3.6989700e+000	  9.5716899e-001	  1.7360247e+002	  1.9217196e+001	  6.5762973e-001	
  3.6989700e+000	  9.5975616e-001	  1.7407171e+002	  1.9219028e+001	  6.5769241e-001	
  3.6989700e+000	  9.6229645e-001	  1.7453244e+002	  1.9220712e+001	  6.5775003e-001	
  3.6989700e+000	  9.6479074e-001	  1.7498483e+002	  1.9222253e+001	  6.5780278e-001	
  3.6989700e+000	  9.6723984e-001	  1.7542903e+002	  1.9223658e+001	  6.5785086e-001	
  3.6989700e+000	  9.6964459e-001	  1.7586518e+002	  1.9224932e+001	  6.5789445e-001	
  3.6989700e+000	  9.7200577e-001	  1.7629343e+002	  1.9226080e+001	  6.5793375e-001	
  3.6989700e+000	  9.7432419e-001	  1.7671392e+002	  1.9227108e+001	  6.5796891e-001	
  3.6989700e+000	  9.7660061e-001	  1.7712680e+002	  1.9228019e+001	  6.5800011e-001	
  3.6989700e+000	  9.7883580e-001	  1.7753220e+002	  1.9228820e+001	  6.5802751e-001	
  3.6989700e+000	  9.8103050e-001	  1.7793025e+002	  1.9229514e+001	  6.5805127e-001	
  3.6989700e+000	  9.8318544e-001	  1.7832110e+002	  1.9230106e+001	  6.5807152e-001	
  3.6989700e+000	  9.8530136e-001	  1.7870486e+002	  1.9230600e+001	  6.5808842e-001	
  3.6989700e+000	  9.8737895e-001	  1.7908167e+002	  1.9231001e+001	  6.5810213e-001	
  3.6989700e+000	  9.8941890e-001	  1.7945166e+002	  1.9231312e+001	  6.5811279e-001	
  3.6989700e+000	  9.9142190e-001	  1.7981495e+002	  1.9231540e+001	  6.5812059e-001	
  3.6989700e+000	  9.9338863e-001	  1.8017165e+002	  1.9231692e+001	  6.5812578e-001	
  3.6989700e+000	  9.9531973e-001	  1.8052190e+002	  1.9231778e+001	  6.5812872e-001	
  3.6989700e+000	  9.9721585e-001	  1.8086580e+002	  1.9231820e+001	  6.5813016e-001	
  3.6989700e+000	  9.9907762e-001	  1.8120347e+002	  1.9231873e+001	  6.5813199e-001	
  4.3802112e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  4.3802112e+000	  2.0992900e-004	  1.4375983e-001	  1.4375983e-001	  4.0051706e-003	
  4.3802112e+000	  6.3375300e-004	  4.3399563e-001	  4.3386662e-001	  1.2087590e-002	
  4.3802112e+000	  1.0655850e-003	  7.2971504e-001	  7.2927505e-001	  2.0317713e-002	
  4.3802112e+000	  1.5055750e-003	  1.0310216e+000	  1.0299791e+000	  2.8695373e-002	
  4.3802112e+000	  1.9538790e-003	  1.3380210e+000	  1.3359060e+000	  3.7218543e-002	
  4.3802112e+000	  2.4106520e-003	  1.6508207e+000	  1.6469053e+000	  4.5883030e-002	
  4.3802112e+000	  2.8760560e-003	  1.9695303e+000	  1.9627397e+000	  5.4682226e-002	
  4.3802112e+000	  3.3502530e-003	  2.2942615e+000	  2.2830790e+000	  6.3606925e-002	
  4.3802112e+000	  3.8334090e-003	  2.6251280e+000	  2.6074967e+000	  7.2645252e-002	
  4.3802112e+000	  4.3256930e-003	  2.9622458e+000	  2.9354721e+000	  8.1782697e-002	
  4.3802112e+000	  4.8272790e-003	  3.3057329e+000	  3.2663951e+000	  9.1002262e-002	
  4.3802112e+000	  5.3383420e-003	  3.6557098e+000	  3.5995753e+000	  1.0028471e-001	
  4.3802112e+000	  5.8590600e-003	  4.0122990e+000	  3.9342549e+000	  1.0960894e-001	
  4.3802112e+000	  6.3896160e-003	  4.3756254e+000	  4.2696231e+000	  1.1895235e-001	
  4.3802112e+000	  6.9301970e-003	  4.7458164e+000	  4.6048332e+000	  1.2829135e-001	
  4.3802112e+000	  7.4809910e-003	  5.1230016e+000	  4.9390201e+000	  1.3760185e-001	
